"id","__typename","createdAt","MusicalName","MusicalSummary","MusicalTopics","MusicAuthor","MusicDuration","PosterLink","ProductionType","ReleaseYear","SearchType","SpotifyLink","TrackList","updatedAt","WikiLink"
"545a9ddd-0432-4629-a02e-288b7beb8d4a","BroadwayMusicals","2024-05-21T16:54:29.077Z","Anastasia","""During 1916, in St. Petersburg, Russia, at a ball celebrating the Romanov Tricentennial, Dowager Empress Maria Feodorovna bestows a music box as well as a necklace inscribed with the words Together in Paris as parting gifts to eight-year-old Grand Duchess Anastasia Nikolaevna. The ball is interrupted by Grigori Rasputin, a former royal advisor turned sorcerer exiled for treason. He vows to Tsar Nicholas II that his family will be killed with a curse. Ten years later in 1926, Russia is under communist rule, and there are rumors that Anastsia may have escaped her family's execution.""","{""Royal"":{""N"":""14.97005988023952""},""Pop"":{""N"":""5.389221556886228""},""Travel"":{""N"":""10.778443113772456""},""Magic"":{""N"":""4.790419161676647""},""Family"":{""N"":""16.16766467065868""},""Change"":{""N"":""4.191616766467066""},""History"":{""N"":""13.77245508982036""},""Home"":{""N"":""16.16766467065868""},""Dating"":{""N"":""4.790419161676647""},""Power"":{""N"":""8.982035928143713""}}","Stephen Flaherty","0:57","https://upload.wikimedia.org/wikipedia/en/3/36/Anastasia-don-bluth.jpg","Animated Film","1978","Film","https://open.spotify.com/album/03yJzf2uNg6p1PQa9ceUcu","[{""S"":""A Rumor In St. Petersburg""},{""S"":""Journey To The Past""},{""S"":""Once Upon A December""},{""S"":""In The Dark Of The Night""},{""S"":""Learn To Do It""},{""S"":""Learn To Do It - Waltz Reprise""},{""S"":""Paris Holds The Key [To Your Heart]""},{""S"":""At The Beginning""},{""S"":""Journey To The Past - Aaliyah Version""},{""S"":""Once Upon A December - Deana Carter Version""},{""S"":""Prologue""},{""S"":""Speaking Of Sophie""},{""S"":""The Nightmare""},{""S"":""Kidnap And Reunion""},{""S"":""Reminiscing With Grandma""},{""S"":""Finale""},{""S"":""Viaje Tiempo Atras [Journey To The Past] - Thalia Version""}]","2024-05-21T16:54:29.077Z","https://en.wikipedia.org/wiki/Anastasia_(1997_film)"
"0ad56c2e-9141-4798-be53-2cf8b17d6735","BroadwayMusicals","2024-05-26T04:10:40.246Z","The Prom","""In Edgewater, Indiana, James Madison High School's head of the PTA, Mrs. Greene announces the school's prom will be canceled as the lesbian student Emma Nolan planned to attend with a girl. Meanwhile, in NYC, Broadway stars Dee Dee Allen and Barry Glickman are disappointed after their show Eleanor! The Eleanor Roosevelt Story closes on opening night as the New York Times blasts their performances.""","{""Pop"":{""N"":""8.19672131147541""},""Travel"":{""N"":""6.557377049180328""},""School"":{""N"":""9.836065573770492""},""Love"":{""N"":""14.754098360655737""},""Book"":{""N"":""8.19672131147541""},""Family"":{""N"":""8.19672131147541""},""History"":{""N"":""14.754098360655737""},""Home"":{""N"":""16.39344262295082""},""Dating"":{""N"":""6.557377049180328""},""Power"":{""N"":""6.557377049180328""}}","Matthew Sklar","01:00","https://upload.wikimedia.org/wikipedia/en/8/82/The_Prom_%28film%29.png","Film","2020","Film","https://open.spotify.com/album/5016dF1FF2mrEtD38l4QiN","[{""S"":""Changing Lives""},{""S"":""Changing Lives - Reprise""},{""S"":""Just Breathe""},{""S"":""It's Not About Me""},{""S"":""Dance with You""},{""S"":""The Acceptance Song""},{""S"":""You Happened""},{""S"":""We Look to You""},{""S"":""Tonight Belongs to You""},{""S"":""Tonight Belongs to You - Reprise""},{""S"":""Zazz""},{""S"":""The Lady's Improving""},{""S"":""Alyssa Greene""},{""S"":""Love Thy Neighbor""},{""S"":""Barry is Going to Prom""},{""S"":""Unruly Heart""},{""S"":""It's Time to Dance""},{""S"":""Wear Your Crown""},{""S"":""Simply Love""}]","2024-05-26T04:10:40.246Z","https://en.wikipedia.org/wiki/The_Prom_(film)"
"c51d5faa-0808-4faf-8746-da7592a33c07","BroadwayMusicals","2024-05-21T17:24:35.771Z","Encanto","""Mirabel Madrigal is a 15-year-old girl from Colombia. She is the daughter of a married couple who fled their home village during an armed conflict. Mirabel discovers the key to the fate of Casita, a magical house for her family. The book is about Mirabel's quest to restore Casita's magic.""","{""Forgiveness"":{""N"":""9.230769230769232""},""Adventure"":{""N"":""3.076923076923077""},""Magic"":{""N"":""9.89010989010989""},""Fashion"":{""N"":""3.7362637362637363""},""Diversity"":{""N"":""3.076923076923077""},""Family"":{""N"":""23.296703296703296""},""Isolation"":{""N"":""5.274725274725275""},""Home"":{""N"":""25.494505494505493""},""Dating"":{""N"":""3.5164835164835164""},""Power"":{""N"":""13.406593406593407""}}","Lin-Manuel Miranda","1:53","https://upload.wikimedia.org/wikipedia/en/thumb/8/83/Encanto_poster.jpg/220px-Encanto_poster.jpg","Animated Film","2021","Film","https://open.spotify.com/album/25L8ck3KGcmCo3901ztPzR","[{""S"":""The Family Madrigal""},{""S"":""Waiting On A Miracle""},{""S"":""Surface Pressure""},{""S"":""We Don't Talk About Bruno""},{""S"":""What Else Can I Do?""},{""S"":""Dos Oruguitas""},{""S"":""All Of You""},{""S"":""¡Hola Casita!""},{""S"":""Colombia, Mi Encanto""},{""S"":""Two Oruguitas""},{""S"":""Abre Los Ojos""},{""S"":""Meet La Familia""},{""S"":""I Need You""},{""S"":""Antonio's Voice""},{""S"":""El Baile Madrigal""},{""S"":""The Cracks Emerge""},{""S"":""Tenacious Mirabel""},{""S"":""Breakfast Questions""},{""S"":""Bruno's Tower""},{""S"":""Mirabel's Discovery""},{""S"":""The Dysfunctional Tango""},{""S"":""Chasing The Past""},{""S"":""Family Allies""},{""S"":""The Ultimate Vision""},{""S"":""Isabela La Perfecta""},{""S"":""Las Hermanas Pelean""},{""S"":""The House Knows""},{""S"":""La Candela""},{""S"":""El Río""},{""S"":""It Was Me""},{""S"":""El Camino De Mirabel""},{""S"":""Mirabel's Cumbia""},{""S"":""The Rat's Lair""},{""S"":""Tío Bruno""},{""S"":""Impresiones Del Encanto""},{""S"":""La Cumbia De Mirabel""},{""S"":""The Family Madrigal - Instrumental""},{""S"":""Waiting On A Miracle - Instrumental""},{""S"":""Surface Pressure - Instrumental""},{""S"":""We Don't Talk About Bruno - Instrumental""},{""S"":""What Else Can I Do? - Instrumental""},{""S"":""Dos Oruguitas - Instrumental""},{""S"":""All Of You - Instrumental""},{""S"":""Colombia, Mi Encanto - Instrumental""}]","2024-05-21T17:24:35.771Z","https://en.wikipedia.org/wiki/Encanto"
"4ad0bb0a-632d-4973-829a-7f8312fe3a79","BroadwayMusicals","2024-05-26T03:12:47.874Z","A Tale of Two Cities","""The musical opens with Lucie Manette as a child, en route from France to England. She is delivered by Mr. Jarvis Lorry to the home of Miss Pross, who had been nanny to Lucie's now-deceased mother. Later, Mr. Lorry returns to the Pross household to tell the now-adult Lucie that her father, Dr. Alex Manette, has been found alive in the Bastille after 17 years.""","{""Dream"":{""N"":""6.779661016949152""},""Love"":{""N"":""5.084745762711865""},""Fashion"":{""N"":""16.94915254237288""},""Family"":{""N"":""16.94915254237288""},""Summer"":{""N"":""6.779661016949152""},""Change"":{""N"":""11.864406779661017""},""Spring"":{""N"":""5.084745762711865""},""Home"":{""N"":""15.254237288135593""},""Power"":{""N"":""8.47457627118644""},""Hope"":{""N"":""6.779661016949152""}}","Jill Santoriello","01:18","https://upload.wikimedia.org/wikipedia/en/2/26/ATaleofTwoCities.jpg","Broadway","2008","Broadway","https://open.spotify.com/album/6oZEVZStQBznFNBhAxnkd9","[{""S"":""Prologue (feat. J. Mark MC Vey)""},{""S"":""The Way It Ought to Be (Paris) [feat. Natalie Toro & Kevin Earley]""},{""S"":""Who Are You (feat. J. Mark MC Vey & Brandi Burkhardt)""},{""S"":""You'll Never Be Alone (feat. Brandi Burkhardt & J. Mark MC Vey)""},{""S"":""The Way It Ought to Be (London) [feat. James Barbour]""},{""S"":""No Honest Way (feat. Ed Dixon & Craig Bennett)""},{""S"":""The Trial (feat. William Thomas Evans, Craig Bennett, Nigel Richards & Ensemble)""},{""S"":""Reflection (feat. James Barbour)""},{""S"":""Letter from Uncle (feat. Alex Santoriello)""},{""S"":""The Promise (feat. J. Mark MC Vey & Simon Thomas)""},{""S"":""I Can't Recall (feat. James Barbour)""},{""S"":""Resurrection Man (feat. Craig Bennett, Tim Hartman & Walter Winston O'neil)""},{""S"":""Now at Last (feat. Simon Thomas & Brandi Burkhardt)""},{""S"":""Wedding""},{""S"":""If Dreams Came True (feat. Simon Thomas & James Barbour)""},{""S"":""Out of Sight, out of Mind (feat. Natalie Toro)""},{""S"":""Little One (feat. Catherine Missal, James Barbour & Kevin Earley)""},{""S"":""Until Tomorrow (feat. Kevin Earley & Natalie Toro)""},{""S"":""Everything Stays the Same (feat. Natalie Toro & Kevin Earley)""},{""S"":""The Tale (feat. Natalie Toro, J Mark MC Vey, James Gillan & Alex Santoriello)""},{""S"":""If Dreams Came True (Reprise) [feat. James Barbour]""},{""S"":""Without a Word (feat. Brandi Burkhardt)""},{""S"":""The Bluff (feat. James Barbour & Ed Dixon)""},{""S"":""The Way It Ought to Be (Reprise) [feat. James Barbour]""},{""S"":""Let Her Be a Child (feat. Catherine Missal & James Barbour)""},{""S"":""The Letter (feat. James Barbour)""},{""S"":""Defarge Goodbye (feat. Kevin Earley)""},{""S"":""Finale (feat. James Barbour & Kelley Dorney)""},{""S"":""Never Say Goodbye (Bonus Track) [feat. Brandi Burkhardt]""}]","2024-05-26T03:12:47.874Z","https://en.wikipedia.org/wiki/A_Tale_of_Two_Cities_(musical)"
"17cc6826-8cb1-4d0f-bfb6-7b89c2c00ebb","BroadwayMusicals","2024-05-26T03:17:37.145Z","The Phantom of the Opera","""In the year 1911, the Paris Opéra House hosts an auction of old theatre memorabilia. Among the attendees is an aged Raoul de Chagny, who purchases Lot 665, a papier-mâché music box with a monkey figurine. The auctioneer states that this chandelier was involved in a famous disaster, connected to """"the strange affair of the Phantom of the Opera, a mystery never fully explained"""" As the overture plays, it flickers to life and ascends to the ceiling, as a transition back in time restores the opera house to its former grandeur.""","{""Royal"":{""N"":""7.575757575757576""},""Pop"":{""N"":""6.565656565656567""},""Love"":{""N"":""17.67676767676768""},""Book"":{""N"":""7.07070707070707""},""Family"":{""N"":""12.121212121212121""},""Time"":{""N"":""13.131313131313133""},""Change"":{""N"":""6.565656565656567""},""History"":{""N"":""7.07070707070707""},""Home"":{""N"":""16.666666666666664""},""Power"":{""N"":""5.555555555555555""}}","Andrew Lloyd Webber","01:40","https://upload.wikimedia.org/wikipedia/en/e/ef/The_Phantom_of_the_Opera_%281986_musical%29.jpg","Broadway","1986","Broadway","https://open.spotify.com/album/36bEg6FTBaZGLg9ngJZIU6","[{""S"":""Prologue""},{""S"":""Overture""},{""S"":""Think Of Me""},{""S"":""Angel Of Music""},{""S"":""Little Lotte / The Mirror (Angel Of Music)""},{""S"":""The Phantom Of The Opera""},{""S"":""The Music Of The Night""},{""S"":""I Remember / Stranger Than You Dreamt It""},{""S"":""Magical Lasso""},{""S"":""Notes / Prima Donna""},{""S"":""Poor Fool, He Makes Me Laugh""},{""S"":""Why Have You Brought Me Here""},{""S"":""All I Ask Of You""},{""S"":""All I Ask Of You - Reprise""},{""S"":""Entr'Acte""},{""S"":""Masquerade / Why So Silent""},{""S"":""Notes / Twisted Every Way""},{""S"":""Wishing You Were Somehow Here Again""},{""S"":""Wandering Child / Bravo, Monsieur""},{""S"":""The Point Of No Return""},{""S"":""Down Once More / Track Down This Murderer""}]","2024-05-26T03:17:37.145Z","https://en.wikipedia.org/wiki/The_Phantom_of_the_Opera_(1986_musical)"
"90c48210-a03b-4b99-852c-d53ac53c59f4","BroadwayMusicals","2024-05-26T03:09:11.059Z","Summer: The Donna Summer Musical","""The musical highlights Donna Summer at three stages of her life. Duckling Donna is in her pre-teens, starting out in Boston; Disco Donna, in her late teens and 20s, has her initial success; Diva Donna is in her 50s and at the top of her career.""","{""Pop"":{""N"":""1.694915254237288""},""Teenager"":{""N"":""1.694915254237288""},""Heaven"":{""N"":""1.694915254237288""},""Rock"":{""N"":""1.694915254237288""},""Disco"":{""N"":""32.20338983050847""},""Love"":{""N"":""13.559322033898304""},""Book"":{""N"":""1.694915254237288""},""Summer"":{""N"":""30.508474576271187""},""Family"":{""N"":""1.694915254237288""},""Home"":{""N"":""13.559322033898304""}}","""Donna Summer,Giorgio Moroder,Pete Bellotte,Paul Jabara, and others""","01:05","https://upload.wikimedia.org/wikipedia/en/c/c4/Donna_Summer_Musical_Playbill.jpg","Broadway","2017","Broadway","https://open.spotify.com/album/2cljV2MtvgusIMMTHfjT7k","[{""S"":""The Queen Is Back""},{""S"":""I Feel Love""},{""S"":""Love To Love You Baby""},{""S"":""I Remember Yesterday""},{""S"":""On My Honor""},{""S"":""Faster and Faster To Nowhere""},{""S"":""Munich: Jesu, Joy of Man's Desiring / White Boys / Love to Love You Baby (Reprise)""},{""S"":""MacArthur Park""},{""S"":""Heaven Knows""},{""S"":""No More Tears (Enough Is Enough)""},{""S"":""Pandora's Box""},{""S"":""On The Radio""},{""S"":""I Love You""},{""S"":""Bad Girls""},{""S"":""She Works Hard For The Money""},{""S"":""Dim All The Lights""},{""S"":""I Believe In Jesus""},{""S"":""Unconditional Love""},{""S"":""To Turn The Stone""},{""S"":""Stamp Your Feet""},{""S"":""Friends Unknown""},{""S"":""Hot Stuff""},{""S"":""Last Dance""}]","2024-05-26T04:21:23.040Z","https://en.wikipedia.org/wiki/Summer:_The_Donna_Summer_Musical"
"d020e048-c7ad-49b4-81c4-2cb5b91c003d","BroadwayMusicals","2024-05-26T03:12:51.292Z","Urinetown","""A twenty-year drought has caused a terrible water shortage, making private toilets unthinkable. To control water consumption, people have to pay to use the amenities. There are harsh laws ensuring that people pay to urinate, and if the laws are broken, the offender is sent to a place called """"Urinetown"""" The oppressed masses huddle in line at the poorest, filthiest urinal in town.""","{""Pop"":{""N"":""5.769230769230769""},""Travel"":{""N"":""5.769230769230769""},""Rock"":{""N"":""4.807692307692308""},""Love"":{""N"":""14.423076923076922""},""Book"":{""N"":""8.653846153846153""},""Spring"":{""N"":""4.807692307692308""},""Home"":{""N"":""8.653846153846153""},""Dating"":{""N"":""3.8461538461538463""},""Hope"":{""N"":""37.5""},""Power"":{""N"":""5.769230769230769""}}","Mark Hollmann","00:56","https://upload.wikimedia.org/wikipedia/en/7/70/Original_Broadway_poster_art_for_Urinetown.jpg","Broadway","2001","Broadway","https://open.spotify.com/album/3Gckm2aWdGEXhVco2dklC6","[{""S"":""Overture""},{""S"":""Too Much Exposition""},{""S"":""Urinetown""},{""S"":""It's a Privilege to Pee""},{""S"":""Mr. Cladwell""},{""S"":""Cop Song""},{""S"":""Follow Your Heart""},{""S"":""Look at the Sky""},{""S"":""Don't Be the Bunny""},{""S"":""Act One Finale""},{""S"":""What Is Urinetown?""},{""S"":""Snuff That Girl""},{""S"":""Run, Freedom, Run!""},{""S"":""Why Did I Listen to That Man?""},{""S"":""Tell Her I Love Her""},{""S"":""We're Not Sorry""},{""S"":""We're Not Sorry (reprise)""},{""S"":""I See a River""}]","2024-05-26T03:12:51.292Z","https://en.wikipedia.org/wiki/Urinetown"
"1fe3430d-b43f-4b1a-ae36-708f2710f52b","BroadwayMusicals","2024-05-26T03:03:11.492Z","Saturday Night Fever","""The musical focuses on Tony Manero, an Italian-American Brooklyn youth whose weekend is spent at the local discotheque. There he luxuriates in the admiration of the crowd and a growing relationship with Stephanie Mangano, and can temporarily forget the realities of his life, including a dead-end job in a paint store and his gang of deadbeat friends. In an effort to make it a family-friendly show, many of the film's darker elements, including references to racial conflict, drug use, and violence, were eliminated from the plot.""","{""Royal"":{""N"":""6.451612903225806""},""Pop"":{""N"":""6.451612903225806""},""Travel"":{""N"":""6.451612903225806""},""Disco"":{""N"":""16.129032258064516""},""Love"":{""N"":""22.58064516129032""},""Book"":{""N"":""6.451612903225806""},""Family"":{""N"":""9.67741935483871""},""Home"":{""N"":""16.129032258064516""},""Dating"":{""N"":""3.225806451612903""},""Hell"":{""N"":""6.451612903225806""}}","Bee Gees","00:40","https://upload.wikimedia.org/wikipedia/en/0/0b/NightFeverMusical.jpg","Broadway","2000","Broadway","https://open.spotify.com/album/3zRFMe8IVk9sbQF7YGx5xK","[{""S"":""Staying Alive""},{""S"":""Boogie Shoes""},{""S"":""If I Can't Have You""},{""S"":""It's My Neighbourhood""},{""S"":""Night Fever""},{""S"":""What Kind Of Fool""},{""S"":""Jive Talkin'""},{""S"":""Tragedy""},{""S"":""Immortality""},{""S"":""You Should Be Dancing""},{""S"":""How Deep Is Your Love""},{""S"":""Disco Inferno""}]","2024-05-26T04:23:04.989Z","https://en.wikipedia.org/wiki/Saturday_Night_Fever_(musical)"
"8639f598-61bf-4ed2-bdd5-9af0d14fa4ff","BroadwayMusicals","2024-05-21T18:36:06.518Z","Coco","""Miguel is the great-great-grandson of Imelda, a woman who bans music from her family. He learns to play the guitar from his idol, the late musician Ernesto de la Cruz. He becomes invisible to all living people, but can interact with his skeletal dead relatives, who are visiting from the Land of the Dead.""","{""Pop"":{""N"":""4.10958904109589""},""Adventure"":{""N"":""5.136986301369863""},""Growth"":{""N"":""24.65753424657534""},""Love"":{""N"":""3.767123287671233""},""Fantasy"":{""N"":""8.21917808219178""},""Loneliness"":{""N"":""3.4246575342465753""},""Family"":{""N"":""14.726027397260275""},""Home"":{""N"":""16.78082191780822""},""Dating"":{""N"":""3.767123287671233""},""Power"":{""N"":""15.41095890410959""}}","Michael Giacchino","1:44","https://upload.wikimedia.org/wikipedia/en/9/98/Coco_%282017_film%29_poster.jpg","Animated Film","2017","Film","https://open.spotify.com/album/7nMexBA71PdwPnfqS5Yji5","[{""S"":""Remember Me (Ernesto de la Cruz)""},{""S"":""Much Needed Advice""},{""S"":""Everyone Knows Juanita""},{""S"":""Un Poco Loco""},{""S"":""Jálale - Instrumental""},{""S"":""The World Es Mi Familia""},{""S"":""Remember Me (Lullaby)""},{""S"":""La Llorona""},{""S"":""Remember Me (Reunion)""},{""S"":""Proud Corazón""},{""S"":""Remember Me (Dúo)""},{""S"":""Recuérdame (Interpretada por Ernesto De la Cruz)""},{""S"":""Dueto a Través del Tiempo""},{""S"":""Juanita""},{""S"":""Un Poco Loco""},{""S"":""El Mundo es mi Familia""},{""S"":""Recuérdame (Arrullo)""},{""S"":""La Llorona""},{""S"":""Recuérdame (Reencuentro)""},{""S"":""El Latido de mi Corazón""},{""S"":""Recuérdame""},{""S"":""El corrido de Miguel Rivera - Inspirado en \""Coco\""""},{""S"":""La bikina - Inspirado en \""Coco\""""},{""S"":""Bésame mucho - Inspirado en \""Coco\""""},{""S"":""Un Mundo Raro - Inspirado en \""Coco\""""},{""S"":""Recuérdame (Solo) - Inspirado en \""Coco\""""},{""S"":""Will He Shoemaker?""},{""S"":""Shrine and Dash""},{""S"":""Miguel's Got an Axe to Find""},{""S"":""The Strum of Destiny""},{""S"":""It's All Relative""},{""S"":""Crossing the Marigold Bridge""},{""S"":""Dept. of Family Reunions""},{""S"":""The Skeleton Key to Escape""},{""S"":""The Newbie Skeleton Walk""},{""S"":""Adiós Chicharrón""},{""S"":""Plaza de la Cruz""},{""S"":""Family Doubtings""},{""S"":""Taking Sides""},{""S"":""Fiesta Espectacular""},{""S"":""Fiesta con de la Cruz""},{""S"":""I Have a Great-Great-Grandson""},{""S"":""A Blessing and a Fessing""},{""S"":""Cave Dwelling on the Past""},{""S"":""Somos Familia""},{""S"":""Reunión Familiar de Rivera""},{""S"":""A Family Dysfunction""},{""S"":""Grabbing a Photo Opportunity""},{""S"":""The Show Must Go On""},{""S"":""For Whom the Bell Tolls""}]","2024-05-21T18:36:06.518Z","https://en.wikipedia.org/wiki/Coco_(2017_film)"
"46e21dfe-3af9-4e9f-b12e-fb0158258963","BroadwayMusicals","2024-05-21T18:21:13.990Z","The Lion King","""In the Pride Lands of Tanzania, a pride of lions rule over the animal kingdom from Pride Rock. King Mufasa and Queen Sarabi present their newborn son, Simba, to the gathering animals by Rafiki the mandrill, the kingdom's shaman and advisor. Simba grows up in the oasis with his two new friends and other animals, living a carefree life under the motto hakuna matata.""","{""Pride"":{""N"":""6.1571125265392785""},""Animal"":{""N"":""60.509554140127385""},""Love"":{""N"":""4.8832271762208075""},""Diversity"":{""N"":""3.821656050955414""},""Family"":{""N"":""3.821656050955414""},""Change"":{""N"":""6.1571125265392785""},""Revange"":{""N"":""4.8832271762208075""},""Sacrifice"":{""N"":""2.547770700636943""},""History"":{""N"":""4.033970276008493""},""Home"":{""N"":""3.1847133757961785""}}","Elton John","1:18","https://upload.wikimedia.org/wikipedia/en/9/9d/Disney_The_Lion_King_2019.jpg","Film","2019","Film","https://open.spotify.com/album/7e8y48Z2fkJNGBOKSECCeS","[{""S"":""Circle of Life/Nants' Ingonyama""},{""S"":""Life's Not Fair""},{""S"":""Rafiki's Fireflies""},{""S"":""I Just Can't Wait to Be King""},{""S"":""Elephant Graveyard""},{""S"":""Be Prepared (2019)""},{""S"":""Stampede""},{""S"":""Scar Takes the Throne""},{""S"":""Hakuna Matata""},{""S"":""Simba Is Alive!""},{""S"":""The Lion Sleeps Tonight""},{""S"":""Can You Feel the Love Tonight""},{""S"":""Reflections of Mufasa""},{""S"":""Spirit""},{""S"":""Battle for Pride Rock""},{""S"":""Remember""},{""S"":""Never Too Late""},{""S"":""He Lives in You""},{""S"":""Mbube""}]","2024-05-21T18:21:13.990Z","https://en.wikipedia.org/wiki/The_Lion_King_(2019_film)"
"3b32b587-43e3-4004-84ff-16c08abdad0b","BroadwayMusicals","2024-05-19T21:50:22.574Z","Honeymoon in Vegas","""Jack Singer and his girlfriend of five years, Betsy Nolan, are in love. When he tries to buy her an engagement ring, he suffers a panic attack as he remembers his mother's dying wish from ten years earlier. Betsy tells Jack that she can't wait indefinitely for him to deal with his issues. He proposes that they elope to Las Vegas, and she accepts.""","{""Pop"":{""N"":""5.128205128205128""},""Travel"":{""N"":""5.128205128205128""},""Love"":{""N"":""17.94871794871795""},""Diversity"":{""N"":""7.6923076923076925""},""Work"":{""N"":""17.94871794871795""},""Fall"":{""N"":""15.384615384615385""},""Time"":{""N"":""10.256410256410255""},""Change"":{""N"":""7.6923076923076925""},""Spring"":{""N"":""7.6923076923076925""},""Power"":{""N"":""5.128205128205128""}}","Jason Robert Brown","01:14","https://upload.wikimedia.org/wikipedia/en/thumb/4/46/Honeymoon_In_Vegas_Playbill.jpg/220px-Honeymoon_In_Vegas_Playbill.jpg","Broadway","2013","Broadway","https://open.spotify.com/album/6e8QqTd49SSYsvp8xdDWlE","[{""S"":""Overture - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""I Love Betsy - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Never Get Married - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Anywhere But Here - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""When You Say Vegas - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Out Of The Sun - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""The Invitation / Forever Starts Tonight - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Betsy's Getting Married / The Game - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Come To An Agreement - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Do Something - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Entr'acte - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Hawaii / Waiting For You - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Ev'ryday Is Happy In Hawaii - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Friki-Friki - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""You Made The Wait Worthwhile - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""A Little Luck - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""The Garden Of Disappointed Mothers - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Isn't That Enough? - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Airport Song - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Higher Love - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""I've Been Thinking - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Elvii In Flight - Honeymoon In Vegas Broadway Cast Recording""},{""S"":""Honeymoon In Vegas / Finale - Honeymoon In Vegas Broadway Cast Recording""}]","2024-05-19T21:50:22.574Z","https://en.wikipedia.org/wiki/Honeymoon_in_Vegas_(musical)"
"155596ff-ffbb-4e9f-a1bf-8f27cfcfa6c8","BroadwayMusicals","2024-05-26T03:01:13.724Z","Moulin Rouge!","""Moulin Rouge! is set in the Montmartre Quarter of Paris, France, during the Belle Epoque at the turn of the 20th century. The musical relates the story of Christian, a young composer, who falls in love with cabaret actress Satine, who is the star of the Moulin Rouge. Similar to the film, the musical's score weaves together original songs with popular music.""","{""Pop"":{""N"":""8.24742268041237""},""Love"":{""N"":""35.051546391752574""},""Book"":{""N"":""7.216494845360824""},""Family"":{""N"":""7.216494845360824""},""Time"":{""N"":""11.34020618556701""},""Change"":{""N"":""7.216494845360824""},""History"":{""N"":""5.154639175257731""},""Home"":{""N"":""6.185567010309279""},""Dating"":{""N"":""6.185567010309279""},""Power"":{""N"":""6.185567010309279""}}","Various artists","01:10","https://upload.wikimedia.org/wikipedia/en/4/42/Moulin_Rouge_the_Musical_poster_blue.jpg","Broadway","2018","Broadway","https://open.spotify.com/album/1catLRW8LZfugEmfjnTWCk","[{""S"":""Welcome To The Moulin Rouge!""},{""S"":""Truth Beauty Freedom Love""},{""S"":""The Sparkling Diamond""},{""S"":""Shut Up And Raise Your Glass""},{""S"":""Firework""},{""S"":""Your Song""},{""S"":""So Exciting! (The Pitch Song)""},{""S"":""Sympathy For The Duke""},{""S"":""Nature Boy""},{""S"":""Elephant Love Medley""},{""S"":""Backstage Romance""},{""S"":""Come What May""},{""S"":""Only Girl In A Material World""},{""S"":""Chandelier""},{""S"":""El Tango De Roxanne""},{""S"":""Crazy Rolling""},{""S"":""Your Song Reprise""},{""S"":""Finale (Come What May)""},{""S"":""More More More! (Encore)""}]","2024-05-26T03:01:13.724Z","https://en.wikipedia.org/wiki/Moulin_Rouge!_(musical)"
